time_series_timestamp,time_series_type,time_series_data,time_series_adjusted_data,standard_error,confidence_level,prediction_interval_lower_bound,prediction_interval_upper_bound,trend,seasonal_period_yearly,seasonal_period_quarterly,seasonal_period_monthly,seasonal_period_weekly,seasonal_period_daily,holiday_effect,spikes_and_dips,step_changes,residual
2015-02-01 00:00:00.000000 UTC,history,39.0,49.421481269442715,6.9693048085843836,,,,54.469992170116782,-5.0485109006740689,,,,,,,,-10.421481269442715
2015-03-01 00:00:00.000000 UTC,history,86.0,60.070625428055479,6.9693048085843836,,,,52.634184130792562,7.43644129726292,,,,,,,,25.929374571944521
2015-04-01 00:00:00.000000 UTC,history,78.0,70.767901270861984,6.9693048085843836,,,,58.586573173190715,12.181328097671273,,,,,,,,7.2320987291380163
2015-05-01 00:00:00.000000 UTC,history,83.0,78.208664648753128,6.9693048085843836,,,,64.211788958438262,13.996875690314861,,,,,,,,4.7913353512468717
2015-06-01 00:00:00.000000 UTC,history,86.0,85.690172406213179,6.9693048085843836,,,,62.288043193508663,23.402129212704519,,,,,,,,0.3098275937868209
2015-07-01 00:00:00.000000 UTC,history,85.0,74.796613654902927,6.9693048085843836,,,,61.816357376710691,12.980256278192229,,,,,,,,10.203386345097073
2015-08-01 00:00:00.000000 UTC,history,62.0,63.088966308319726,6.9693048085843836,,,,62.934303285110786,0.15466302320893979,,,,,,,,-1.0889663083197263
2015-09-01 00:00:00.000000 UTC,history,45.0,51.089196774472086,6.9693048085843836,,,,63.037941252158362,-11.948744477686276,,,,,,,,-6.0891967744720858
2015-10-01 00:00:00.000000 UTC,history,47.0,46.34424467242534,6.9693048085843836,,,,59.626892282000227,-13.282647609574887,,,,,,,,0.65575532757465993
2015-11-01 00:00:00.000000 UTC,history,53.0,48.167401385102046,6.9693048085843836,,,,59.4923523501185,-11.324950965016455,,,,,,,,4.8325986148979538
2015-12-01 00:00:00.000000 UTC,history,52.0,48.591784175095448,6.9693048085843836,,,,61.545787874192918,-12.95400369909747,,,,,,,,3.408215824904552
2016-01-01 00:00:00.000000 UTC,history,42.0,43.408963779983,6.9693048085843836,,,,62.95235747046604,-19.543393690483047,,,,,,,,-1.4089637799829973
2016-02-01 00:00:00.000000 UTC,history,57.0,59.622495600069932,6.9693048085843836,,,,62.531437370661308,-2.9089417705913747,,,,,,,,-2.6224956000699322
2016-03-01 00:00:00.000000 UTC,history,55.0,69.436995823657384,6.9693048085843836,,,,61.543032069117352,7.8939637545400361,,,,,,,,-14.436995823657384
2016-04-01 00:00:00.000000 UTC,history,68.0,70.27022252393833,6.9693048085843836,,,,58.189193054835876,12.081029469102448,,,,,,,,-2.2702225239383296
2016-05-01 00:00:00.000000 UTC,history,74.0,74.563392373335589,6.9693048085843836,,,,57.393025371511186,17.1703670018244,,,,,,,,-0.56339237333558856
2016-06-01 00:00:00.000000 UTC,history,91.0,82.981422419975189,6.9693048085843836,,,,59.912096643580625,23.069325776394564,,,,,,,,8.0185775800248109
2016-07-01 00:00:00.000000 UTC,history,77.0,77.842762052185861,6.9693048085843836,,,,63.059312592318534,14.783449459867327,,,,,,,,-0.84276205218586142
2016-08-01 00:00:00.000000 UTC,history,72.0,65.249811916123434,6.9693048085843836,,,,64.592124045799551,0.65768787032387988,,,,,,,,6.7501880838765658
2016-09-01 00:00:00.000000 UTC,history,55.0,52.197401274054087,6.9693048085843836,,,,65.696589605325642,-13.499188331271558,,,,,,,,2.8025987259459129
2016-10-01 00:00:00.000000 UTC,history,58.0,52.438916283749258,6.9693048085843836,,,,67.484475629491442,-15.045559345742186,,,,,,,,5.5610837162507423
2016-11-01 00:00:00.000000 UTC,history,54.0,55.318182562564914,6.9693048085843836,,,,68.191008966464139,-12.872826403899225,,,,,,,,-1.318182562564914
2016-12-01 00:00:00.000000 UTC,history,57.0,55.954405498834362,6.9693048085843836,,,,68.065634779231942,-12.111229280397579,,,,,,,,1.0455945011656382
